log10Mvir,n_particles,sim
6.309496026357168,71.0,h229
6.303336478206032,70.0,h229
6.303336478206032,70.0,h229
6.303336478206032,70.0,h229
6.303336478206032,70.0,h229
6.303336478206032,70.0,h229
6.303336478206032,70.0,h229
6.303336478206032,70.0,h229
6.303336478206032,70.0,h229
6.303336478206032,70.0,h229
6.303336478206032,70.0,h229
6.303336478206032,70.0,h229
6.303336478206032,70.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.297088311526356,69.0,h229
6.2907467156120855,68.0,h229
6.2907467156120855,68.0,h229
6.2907467156120855,68.0,h229
6.2907467156120855,68.0,h229
6.2907467156120855,68.0,h229
6.2907467156120855,68.0,h229
6.2907467156120855,68.0,h229
6.2907467156120855,68.0,h229
6.2907467156120855,68.0,h229
6.2907467156120855,68.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.284313402084405,67.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.277783355537337,66.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.271151296379598,65.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.264418749670932,64.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.2575777876600505,63.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.250629779307539,62.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.24356880434252,61.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.2363886085887925,60.0,h229
6.229090266785527,59.0,h229
6.229090266785527,59.0,h229
6.229090266785527,59.0,h229
6.229090266785527,59.0,h229
6.229090266785527,59.0,h229
6.229090266785527,59.0,h229
6.229090266785527,59.0,h229
6.229090266785527,59.0,h229
6.229090266785527,59.0,h229
6.229090266785527,59.0,h229
6.229090266785527,59.0,h229
6.229090266785527,59.0,h229
6.22166717657151,58.0,h229
6.22166717657151,58.0,h229
6.22166717657151,58.0,h229
6.22166717657151,58.0,h229
6.22166717657151,58.0,h229
6.22166717657151,58.0,h229
6.22166717657151,58.0,h229
6.22166717657151,58.0,h229
6.22166717657151,58.0,h229
6.22166717657151,58.0,h229
6.22166717657151,58.0,h229
6.22166717657151,58.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.214112346507721,57.0,h229
6.206426465197976,56.0,h229
6.206426465197976,56.0,h229
6.206426465197976,56.0,h229
6.206426465197976,56.0,h229
6.206426465197976,56.0,h229
6.206426465197976,56.0,h229
6.206426465197976,56.0,h229
6.206426465197976,56.0,h229
6.206426465197976,56.0,h229
6.206426465197976,56.0,h229
6.206426465197976,56.0,h229
6.206426465197976,56.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.198602109489712,55.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.190631398024908,54.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.182514511563324,53.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.174243027961651,52.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.165807979003786,51.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
6.157208874521692,50.0,h229
10.027300670428161,538506.0,h242
9.840575907540094,393060.0,h242
9.440104262590072,98059.0,h242
9.3292412203126,77982.0,h242
8.992995539787298,38972.0,h242
8.866081665247767,25688.0,h242
8.638352457609194,15205.0,h242
8.530997093924228,11838.0,h242
8.491865743196048,9855.0,h242
8.364412149007322,8057.0,h242
8.292532956594993,6766.0,h242
8.17063422720633,5157.0,h242
8.08723821013159,4256.0,h242
7.941410549316463,3218.0,h242
7.963795380227389,3203.0,h242
7.94889882983896,3095.0,h242
7.927028336993432,2943.0,h242
7.926733341517208,2941.0,h242
7.848466853428913,2456.0,h242
7.847758921656182,2452.0,h242
7.841335064171395,2416.0,h242
7.83426743363722,2377.0,h242
7.808098163284268,2238.0,h242
7.8038079603162736,2216.0,h242
7.739044383557447,1909.0,h242
7.727050568745852,1857.0,h242
7.703503743489046,1759.0,h242
7.701772564681034,1752.0,h242
7.69578190133831,1728.0,h242
7.690980646258663,1709.0,h242
7.689962916533649,1705.0,h242
7.688687613684158,1700.0,h242
7.6767740609399375,1654.0,h242
7.666141553713393,1614.0,h242
7.662629412589253,1601.0,h242
7.6623582858495185,1600.0,h242
7.660999159440312,1595.0,h242
7.657445012927341,1582.0,h242
7.652752883587196,1565.0,h242
7.624668765529028,1467.0,h242
7.621996302909695,1458.0,h242
7.618706887211025,1447.0,h242
7.610220323719323,1419.0,h242
7.594642225546722,1369.0,h242
7.585667111346801,1341.0,h242
7.58110959707403,1327.0,h242
7.580126325411582,1324.0,h242
7.580126325411582,1324.0,h242
7.567141691927391,1285.0,h242
7.527906884672572,1174.0,h242
7.527165718137626,1172.0,h242
7.5185586830650495,1149.0,h242
7.517044066350447,1145.0,h242
7.5139988933809585,1137.0,h242
7.5059025553750285,1116.0,h242
7.502777964652292,1108.0,h242
7.5000250410964,1101.0,h242
7.4659862798458665,1018.0,h242
7.461699570292691,1008.0,h242
7.455624366257038,994.0,h242
7.454750371632637,992.0,h242
7.452114717847061,986.0,h242
7.4445615799566145,969.0,h242
7.443665012790459,967.0,h242
7.44186473653111,963.0,h242
7.4409610054753035,961.0,h242
7.437331916786164,953.0,h242
7.436418693933931,951.0,h242
7.420607526536852,917.0,h242
7.4046900679189225,884.0,h242
7.398256060026124,871.0,h242
7.398256060026124,871.0,h242
7.395756105731753,866.0,h242
7.391725298074073,858.0,h242
7.390712606601556,856.0,h242
7.375744065275957,827.0,h242
7.3688630818982945,814.0,h242
7.366723590401921,810.0,h242
7.364034788118208,805.0,h242
7.355865119361029,790.0,h242
7.3542121962301135,787.0,h242
7.35310802614815,785.0,h242
7.344728181558344,770.0,h242
7.344728181558344,770.0,h242
7.34076327339021,763.0,h242
7.335568215529915,761.0,h242
7.335610328350873,754.0,h242
7.3350324247634,753.0,h242
7.334455761768878,752.0,h242
7.328057331181471,741.0,h242
7.327469282258125,740.0,h242
7.326294887818489,738.0,h242
7.323934468680452,734.0,h242
7.322748397952523,732.0,h242
7.309496026357168,710.0,h242
7.30022363126563,695.0,h242
7.2977167512641525,691.0,h242
7.2901081011335735,679.0,h242
7.289468546212289,678.0,h242
7.2888280480743,677.0,h242
7.2868986231503685,674.0,h242
7.2868986231503685,674.0,h242
7.286254320828791,673.0,h242
7.283665250119988,669.0,h242
7.280405346489834,664.0,h242
7.279096329747602,662.0,h242
7.275143133652486,656.0,h242
7.273815823218088,654.0,h242
7.271818381611661,651.0,h242
7.2691415337127205,647.0,h242
7.267798069107245,645.0,h242
7.263740192111693,639.0,h242
7.255506478536928,627.0,h242
7.255506478536928,627.0,h242
7.2513291166408065,621.0,h242
7.247818659453522,616.0,h242
7.247113641770865,615.0,h242
7.244279595407225,611.0,h242
7.232754768634399,595.0,h242
7.22166717657151,580.0,h242
7.218661521606396,576.0,h242
7.217904874202665,575.0,h242
7.216392890527936,573.0,h242
7.216392890527936,573.0,h242
7.209517695364492,564.0,h242
7.200177202881648,552.0,h242
7.200177202881648,552.0,h242
7.1993903702512325,551.0,h242
7.193038287669853,543.0,h242
7.192238402211176,542.0,h242
7.191434246014464,541.0,h242
7.1857800592601615,534.0,h242
7.180871051650544,528.0,h242
7.17507672117621,521.0,h242
7.172567906048996,518.0,h242
7.164102915818921,508.0,h242
7.161529709381187,505.0,h242
7.161529709381187,505.0,h242
7.1606695746287095,504.0,h242
7.157208874521692,500.0,h242
7.152844618929037,495.0,h242
7.146658171671093,488.0,h242
7.140382324559402,481.0,h242
7.138574244712892,479.0,h242
7.132179613107493,472.0,h242
7.129412731630935,469.0,h242
7.128483275893933,468.0,h242
7.128483275893933,468.0,h242
7.128483275893933,468.0,h242
7.127555064371557,467.0,h242
7.126624864745772,466.0,h242
7.123818986018997,463.0,h242
7.122880741016044,462.0,h242
7.120994861194609,460.0,h242
7.1181555599111075,457.0,h242
7.115294243472432,454.0,h242
7.111450711970322,450.0,h242
7.106598813212537,445.0,h242
7.105622575856483,444.0,h242
7.105622575856483,444.0,h242
7.103660072254941,442.0,h242
7.099711710350325,438.0,h242
7.097725720109387,436.0,h242
7.09572712255598,434.0,h242
7.094726110067771,433.0,h242
7.085604498555268,424.0,h242
7.085604498555268,424.0,h242
7.081487728589675,420.0,h242
7.075240292332898,414.0,h242
7.074187208507814,413.0,h242
7.068897965995729,408.0,h242
7.063543511131526,403.0,h242
7.06138084474951,401.0,h242
7.05921114440738,399.0,h242
7.054835123697048,395.0,h242
7.050414560301716,391.0,h242
7.047068382363305,388.0,h242
7.040301631472254,382.0,h242
7.039164179210621,381.0,h242
7.038023740045158,380.0,h242
7.036876308862048,379.0,h242
7.033427776713536,376.0,h242
7.033427776713536,376.0,h242
7.033427776713536,376.0,h242
7.033427776713536,376.0,h242
7.0322681219381895,375.0,h242
7.03110940510633,374.0,h242
7.028782655473742,372.0,h242
7.028782655473742,372.0,h242
7.028782655473742,372.0,h242
7.028782655473742,372.0,h242
7.028782655473742,372.0,h242
7.026439286594144,370.0,h242
7.020531154705035,365.0,h242
7.012119835804513,358.0,h242
7.010906019018043,357.0,h242
7.00968880020448,356.0,h242
7.00968880020448,356.0,h242
7.008468160240141,355.0,h242
7.008468160240141,355.0,h242
7.007239808713795,354.0,h242
7.004781224395489,352.0,h242
7.002304322566113,350.0,h242
6.999817558002099,348.0,h242
6.998567944106143,347.0,h242
6.998567944106143,347.0,h242
6.996057439353275,345.0,h242
6.994796943553142,344.0,h242
6.99353233782933,343.0,h242
6.992264481090872,342.0,h242
6.992264481090872,342.0,h242
6.992264481090872,342.0,h242
6.992264481090872,342.0,h242
6.9909924688017835,341.0,h242
6.988438104536883,339.0,h242
6.988438104536883,339.0,h242
6.987154818947039,338.0,h242
6.987154818947039,338.0,h242
6.985868178827879,337.0,h242
6.980682704130084,333.0,h242
6.980682704130084,333.0,h242
6.980682704130084,333.0,h242
6.976752443523311,330.0,h242
6.975434106357586,329.0,h242
6.974112216050687,328.0,h242
6.970121765940331,325.0,h242
6.966094309887605,322.0,h242
6.96474316779693,321.0,h242
6.962029155104292,319.0,h242
6.959297598202705,317.0,h242
6.957925589163672,316.0,h242
6.955168017476113,314.0,h242
6.953782879251177,313.0,h242
6.9523928245206905,312.0,h242
6.950998792492396,311.0,h242
6.949599783643558,310.0,h242
6.945376497060782,307.0,h242
6.943959723498785,306.0,h242
6.941111737593782,304.0,h242
6.936804682626177,301.0,h242
6.933909734875918,299.0,h242
6.932454484821275,298.0,h242
6.932454484821275,298.0,h242
6.930994851145845,297.0,h242
6.929529784390668,296.0,h242
6.928060271121546,295.0,h242
6.928060271121546,295.0,h242
6.923621141696978,292.0,h242
6.923621141696978,292.0,h242
6.922131464290577,291.0,h242
6.920636138163654,290.0,h242
6.91913616883911,289.0,h242
6.917631000949977,288.0,h242
6.9161200715146425,287.0,h242
6.914604395797365,286.0,h242
6.908487163537463,282.0,h242
6.905396469533994,280.0,h242
6.902283078716257,278.0,h242
6.90071824624486,277.0,h242
6.90071824624486,277.0,h242
6.897571014205445,275.0,h242
6.895989079843198,274.0,h242
6.892807262815284,272.0,h242
6.891207848621731,271.0,h242
6.889601962353966,270.0,h242
6.886372829240793,268.0,h242
6.886372829240793,268.0,h242
6.884749497311868,267.0,h242
6.883120074822842,266.0,h242
6.881483945340973,265.0,h242
6.881483945340973,265.0,h242
6.879842201427441,264.0,h242
6.879842201427441,264.0,h242
6.87819422774561,263.0,h242
6.876539399744896,262.0,h242
6.873211869238376,260.0,h242
6.863071729620448,254.0,h242
6.861358745931714,253.0,h242
6.859638978973319,252.0,h242
6.857911772426921,251.0,h242
6.857911772426921,251.0,h242
6.857911772426921,251.0,h242
6.854437828660412,249.0,h242
6.854437828660412,249.0,h242
6.852689770635502,248.0,h242
6.845628176007112,244.0,h242
6.842053536407177,242.0,h242
6.842053536407177,242.0,h242
6.842053536407177,242.0,h242
6.842053536407177,242.0,h242
6.842053536407177,242.0,h242
6.840255435953973,241.0,h242
6.838449859900891,240.0,h242
6.838449859900891,240.0,h242
6.832986374080692,237.0,h242
6.827453926376023,234.0,h242
6.825594220163873,233.0,h242
6.825594220163873,233.0,h242
6.819966180297594,230.0,h242
6.819966180297594,230.0,h242
6.819966180297594,230.0,h242
6.8180740620144284,229.0,h242
6.8180740620144284,229.0,h242
6.816173000985482,228.0,h242
6.816173000985482,228.0,h242
6.816173000985482,228.0,h242
6.812347068486972,226.0,h242
6.812347068486972,226.0,h242
6.812347068486972,226.0,h242
6.810420716306341,225.0,h242
6.810420716306341,225.0,h242
6.808486456525937,224.0,h242
6.804591218050427,222.0,h242
6.804591218050427,222.0,h242
6.802630760744996,221.0,h242
6.800660726291882,220.0,h242
6.800660726291882,220.0,h242
6.7986824050886785,219.0,h242
6.796695030877587,218.0,h242
6.790677048802975,215.0,h242
6.790677048802975,215.0,h242
6.788651908741248,214.0,h242
6.786617990926975,213.0,h242
6.784574502891287,212.0,h242
6.784574502891287,212.0,h242
6.782520637568709,211.0,h242
6.7804577329256945,210.0,h242
6.778384259237147,209.0,h242
6.778384259237147,209.0,h242
6.776301565465009,208.0,h242
6.776301565465009,208.0,h242
6.776301565465009,208.0,h242
6.7742088358218915,207.0,h242
6.7742088358218915,207.0,h242
6.7742088358218915,207.0,h242
6.7742088358218915,207.0,h242
6.772105239148965,206.0,h242
6.772105239148965,206.0,h242
6.7699921412008734,205.0,h242
6.767868711498571,204.0,h242
6.767868711498571,204.0,h242
6.767868711498571,204.0,h242
6.767868711498571,204.0,h242
6.76573410369611,203.0,h242
6.76573410369611,203.0,h242
6.76358970070915,202.0,h242
6.7549038466320965,198.0,h242
6.7549038466320965,198.0,h242
6.7549038466320965,198.0,h242
6.750494509548251,196.0,h242
6.746039945444566,194.0,h242
6.743795803157331,193.0,h242
6.741539216901224,192.0,h242
6.73699215282725,190.0,h242
6.73699215282725,190.0,h242
6.7346998423702855,189.0,h242
6.732396172563388,188.0,h242
6.732396172563388,188.0,h242
6.7300802179879105,187.0,h242
6.7300802179879105,187.0,h242
6.7300802179879105,187.0,h242
6.7300802179879105,187.0,h242
6.727751034027202,186.0,h242
6.7254101082172015,185.0,h242
6.7254101082172015,185.0,h242
6.723056495980657,184.0,h242
6.715916476051371,181.0,h242
6.713510703298285,180.0,h242
6.713510703298285,180.0,h242
6.711091529506037,179.0,h242
6.711091529506037,179.0,h242
6.70621152150519,177.0,h242
6.703751228731508,176.0,h242
6.703751228731508,176.0,h242
6.703751228731508,176.0,h242
6.703751228731508,176.0,h242
6.703751228731508,176.0,h242
6.703751228731508,176.0,h242
6.703751228731508,176.0,h242
6.701276054883741,175.0,h242
6.698787562338118,174.0,h242
6.698787562338118,174.0,h242
6.698787562338118,174.0,h242
6.698787562338118,174.0,h242
6.698787562338118,174.0,h242
6.696284728601215,173.0,h242
6.696284728601215,173.0,h242
6.696284728601215,173.0,h242
6.693766508360108,172.0,h242
6.69123448542689,171.0,h242
6.69123448542689,171.0,h242
6.688687613684158,170.0,h242
6.686124823283058,169.0,h242
6.686124823283058,169.0,h242
6.686124823283058,169.0,h242
6.686124823283058,169.0,h242
6.683547719917637,168.0,h242
6.683547719917637,168.0,h242
6.680954327310971,167.0,h242
6.680954327310971,167.0,h242
6.680954327310971,167.0,h242
6.680954327310971,167.0,h242
6.6783462659943345,166.0,h242
6.6757224478593296,165.0,h242
6.673081759417064,164.0,h242
6.673081759417064,164.0,h242
6.673081759417064,164.0,h242
6.67042584382539,163.0,h242
6.67042584382539,163.0,h242
6.67042584382539,163.0,h242
6.667753586065902,162.0,h242
6.667753586065902,162.0,h242
6.667753586065902,162.0,h242
6.665063844664552,161.0,h242
6.665063844664552,161.0,h242
6.665063844664552,161.0,h242
6.6623582858495185,160.0,h242
6.6623582858495185,160.0,h242
6.6623582858495185,160.0,h242
6.6623582858495185,160.0,h242
6.659635766282987,159.0,h242
6.659635766282987,159.0,h242
6.65689511502501,158.0,h242
6.65689511502501,158.0,h242
6.651363313465452,156.0,h242
6.651363313465452,156.0,h242
6.651363313465452,156.0,h242
6.651363313465452,156.0,h242
6.648569787979577,155.0,h242
6.645759159028238,154.0,h242
6.645759159028238,154.0,h242
6.642930221945598,153.0,h242
6.642930221945598,153.0,h242
6.642930221945598,153.0,h242
6.642930221945598,153.0,h242
6.642930221945598,153.0,h242
6.642930221945598,153.0,h242
6.642930221945598,153.0,h242
6.640081741929801,152.0,h242
6.640081741929801,152.0,h242
6.637215457007143,151.0,h242
6.637215457007143,151.0,h242
6.637215457007143,151.0,h242
6.637215457007143,151.0,h242
6.634329121254924,150.0,h242
6.634329121254924,150.0,h242
6.628500299530665,148.0,h242
6.628500299530665,148.0,h242
6.628500299530665,148.0,h242
6.622591146032997,146.0,h242
6.622591146032997,146.0,h242
6.622591146032997,146.0,h242
6.622591146032997,146.0,h242
6.622591146032997,146.0,h242
6.619606663871923,145.0,h242
6.619606663871923,145.0,h242
6.616600480292924,144.0,h242
6.616600480292924,144.0,h242
6.616600480292924,144.0,h242
6.613574400133384,143.0,h242
6.613574400133384,143.0,h242
6.613574400133384,143.0,h242
6.613574400133384,143.0,h242
6.613574400133384,143.0,h242
6.613574400133384,143.0,h242
6.613574400133384,143.0,h242
6.613574400133384,143.0,h242
6.610527086795932,142.0,h242
6.610527086795932,142.0,h242
6.6074571678734815,141.0,h242
6.6074571678734815,141.0,h242
6.604366473870013,140.0,h242
6.598117211553686,138.0,h242
6.598117211553686,138.0,h242
6.598117211553686,138.0,h242
6.598117211553686,138.0,h242
6.598117211553686,138.0,h242
6.594959084179217,137.0,h242
6.594959084179217,137.0,h242
6.594959084179217,137.0,h242
6.591776711276067,136.0,h242
6.591776711276067,136.0,h242
6.591776711276067,136.0,h242
6.591776711276067,136.0,h242
6.591776711276067,136.0,h242
6.591776711276067,136.0,h242
6.588571966689985,135.0,h242
6.585343397748386,134.0,h242
6.585343397748386,134.0,h242
6.585343397748386,134.0,h242
6.585343397748386,134.0,h242
6.585343397748386,134.0,h242
6.582089510745182,133.0,h242
6.582089510745182,133.0,h242
6.582089510745182,133.0,h242
6.582089510745182,133.0,h242
6.578812205763461,132.0,h242
6.578812205763461,132.0,h242
6.578812205763461,132.0,h242
6.578812205763461,132.0,h242
6.575509981172343,131.0,h242
6.575509981172343,131.0,h242
6.575509981172343,131.0,h242
6.572181292043579,130.0,h242
6.572181292043579,130.0,h242
6.572181292043579,130.0,h242
6.572181292043579,130.0,h242
6.572181292043579,130.0,h242
6.572181292043579,130.0,h242
6.5688280647712265,129.0,h242
6.5688280647712265,129.0,h242
6.5688280647712265,129.0,h242
6.5688280647712265,129.0,h242
6.5688280647712265,129.0,h242
6.565448745334913,128.0,h242
6.565448745334913,128.0,h242
6.565448745334913,128.0,h242
6.565448745334913,128.0,h242
6.565448745334913,128.0,h242
6.562041733956467,127.0,h242
6.562041733956467,127.0,h242
6.562041733956467,127.0,h242
6.5586089833093375,126.0,h242
6.55514888319373,125.0,h242
6.551659774971521,124.0,h242
6.551659774971521,124.0,h242
6.551659774971521,124.0,h242
6.548143637434846,123.0,h242
6.544597560678874,122.0,h242
6.544597560678874,122.0,h242
6.544597560678874,122.0,h242
6.544597560678874,122.0,h242
6.544597560678874,122.0,h242
6.541023540743196,121.0,h242
6.541023540743196,121.0,h242
6.541023540743196,121.0,h242
6.541023540743196,121.0,h242
6.541023540743196,121.0,h242
6.541023540743196,121.0,h242
6.541023540743196,121.0,h242
6.5374198642369095,120.0,h242
6.5374198642369095,120.0,h242
6.5374198642369095,120.0,h242
6.5374198642369095,120.0,h242
6.5374198642369095,120.0,h242
6.5374198642369095,120.0,h242
6.5374198642369095,120.0,h242
6.5374198642369095,120.0,h242
6.5374198642369095,120.0,h242
6.5374198642369095,120.0,h242
6.5374198642369095,120.0,h242
6.53378476429838,119.0,h242
6.53378476429838,119.0,h242
6.53378476429838,119.0,h242
6.53378476429838,119.0,h242
6.53378476429838,119.0,h242
6.5301202624495085,118.0,h242
6.5301202624495085,118.0,h242
6.5301202624495085,118.0,h242
6.526424576857152,117.0,h242
6.526424576857152,117.0,h242
6.526424576857152,117.0,h242
6.522695868805257,116.0,h242
6.522695868805257,116.0,h242
6.522695868805257,116.0,h242
6.522695868805257,116.0,h242
6.522695868805257,116.0,h242
6.522695868805257,116.0,h242
